seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr6	3279394	3280303	910	*	911	*	4.93	5.46	3.3	2.17	0.00076	0.00627	Intron (uc003mvi.1/uc003mvi.1, intron 1 of 1)	6	3259162	3268300	9139	1	389362	uc010jnm.1	20232	PSMG4
chrX	129213562	129214535	974	*	975	*	4.7	5.26	2.87	2.39	0.00076	0.00627	Intron (uc004evd.4/2000, intron 2 of 8)	23	129198895	129244475	45581	2	2000	uc004evd.4	29940	ELF4
chr12	10343231	10344037	807	*	808	*	4.44	5	2.63	2.38	0.000761	0.00628	3' UTR	12	10331557	10344403	12847	1	120939	uc001qxr.3	11674	TMEM52B
chr1	150736924	150737600	677	*	678	*	3.2	3.88	-0.26	4.14	0.000762	0.00628	Promoter	1	150702672	150738433	35762	2	1520	uc001evn.3	833	CTSS
chr1	236332077	236332825	749	*	750	*	4.75	5.3	3.06	2.24	0.000763	0.00628	Intron (uc001hxq.3/7107, intron 2 of 6)	1	236305832	236372209	66378	1	7107	uc001hxq.3	26245	GPR137B
chr19	16493478	16495151	1674	*	1675	*	6.26	6.75	4.95	1.8	0.000763	0.00628	Intron (uc002ndx.4/58513, intron 21 of 23)	19	16511442	16546107	34666	2	58513	uc002neb.1	50956	EPS15L1
chr17	77041201	77042637	1437	*	1438	*	5.13	5.65	3.63	2.03	0.000763	0.00629	5' UTR	17	77039675	77045870	6196	1	114897	uc002jwt.3	1526	C1QTNF1
chr9	117775193	117777837	2645	*	2646	*	6.39	6.9	4.92	1.98	0.000764	0.00629	Distal Intergenic	9	117791639	117853433	61795	2	3371	uc022bmj.1	75596	TNC
chr18	32367549	32368373	825	*	826	*	3.63	4.26	1.12	3.15	0.000764	0.00629	Intron (uc002kxu.2/1837, intron 4 of 12)	18	32397926	32471808	73883	1	1837	uc010xby.1	-29553	DTNA
chr3	17274746	17275229	484	*	485	*	3.18	3.86	-0.26	4.12	0.000764	0.00629	Exon (uc010hev.3/9779, exon 19 of 24)	3	17198654	17349626	150973	2	9779	uc010heu.3	74397	TBC1D5
chr10	81806364	81807285	922	*	923	*	4.43	5	2.55	2.46	0.000765	0.00629	Exon (uc001kbi.4/219347, exon 6 of 6)	10	81838402	81852307	13906	1	80195	uc001kbl.4	-31117	TMEM254
chr19	33736837	33737355	519	*	520	*	3.91	4.51	1.81	2.7	0.000765	0.00629	Distal Intergenic	19	33702445	33716756	14312	2	56301	uc010xrq.2	-20081	SLC7A10
chr1	205029886	205031427	1542	*	1543	*	5.95	6.44	4.61	1.83	0.00077	0.00632	3' UTR	1	205027733	205047171	19439	1	6900	uc001hbs.3	2153	CNTN2
chr16	11330564	11331259	696	*	697	*	3.55	4.19	0.88	3.32	0.00077	0.00632	Distal Intergenic	16	11343506	11445617	102112	1	116028	uc002daq.1	-12247	RMI2
chr7	37238299	37238884	586	*	587	*	3.48	4.13	0.74	3.39	0.00077	0.00632	Intron (uc011kbc.2/9844, intron 10 of 18)	7	36892511	37316445	423935	2	9844	uc011kbc.2	77561	ELMO1
chr5	6645374	6646104	731	*	732	*	4.4	4.97	2.55	2.43	0.000772	0.00633	Exon (uc011cml.2/6715, exon 2 of 6)	5	6633500	6669675	36176	1	6715	uc011cmm.2	11874	SRD5A1
chr20	38950157	38950976	820	*	821	*	4.37	4.95	2.46	2.49	0.000772	0.00633	Distal Intergenic	20	39314517	39317876	3360	2	9935	uc002xji.3	366900	MAFB
chr7	105697159	105697914	756	*	757	*	4.46	5.04	2.5	2.54	0.000772	0.00634	Distal Intergenic	7	105730814	105752791	21978	2	6856	uc003vdo.4	54877	SYPL1
chr16	19221675	19222244	570	*	571	*	3.36	4.02	0.42	3.61	0.000774	0.00634	Intron (uc002dfw.3/51760, intron 5 of 7)	16	19183679	19278554	94876	1	51760	uc002dfy.3	37996	SYT17
chr22	29224596	29226130	1535	*	1536	*	5.48	6	3.97	2.03	0.000775	0.00636	Distal Intergenic	22	29190548	29196560	6013	2	7494	uc021wnp.1	-28036	XBP1
chr1	149933811	149934566	756	*	757	*	4.22	4.81	2.17	2.64	0.000776	0.00636	3' UTR	1	149932867	149943179	10313	2	56957	uc001eto.3	8613	OTUD7B
chr7	37274271	37275039	769	*	770	*	3.57	4.21	0.88	3.34	0.000777	0.00636	Intron (uc011kbc.2/9844, intron 4 of 18)	7	36892511	37316445	423935	2	9844	uc011kbc.2	41406	ELMO1
chr19	16152234	16153011	778	*	779	*	4.52	5.1	2.55	2.55	0.000777	0.00636	Exon (uc002ncc.3/148231, exon 5 of 5)	19	16144930	16152918	7989	1	148231	uc002nce.3	7304	LINC00905
chr7	20237307	20238147	841	*	842	*	3.85	4.47	1.5	2.97	0.000777	0.00636	Intron (uc003sus.4/346389, intron 1 of 6)	7	20174279	20257013	82735	2	346389	uc003sus.4	18866	MACC1
chr1	153324681	153326317	1637	*	1638	*	5.39	5.92	3.84	2.07	0.000778	0.00636	Distal Intergenic	1	153302597	153321022	18426	2	57115	uc001fbp.3	-3659	PGLYRP4
chr11	6526545	6527394	850	*	851	*	4.06	4.65	2	2.65	0.000778	0.00636	Intron (uc001mdp.3/144132, intron 3 of 7)	11	6529443	6542097	12655	1	144132	uc001mdq.3	-2049	DNHD1
chr9	79272996	79274102	1107	*	1108	*	4.43	4.98	2.66	2.32	0.00078	0.00638	Intron (uc011lsk.2/158471, intron 2 of 11)	9	79226292	79307113	80822	2	158471	uc011lsk.2	33011	PRUNE2
chr11	10098204	10098780	577	*	578	*	3.36	4.03	0.22	3.81	0.00078	0.00638	Intron (uc001mib.2/81846, intron 2 of 39)	11	9978126	9990092	11967	2	81846	uc001mih.4	-108112	SBF2
chr6	35551144	35552393	1250	*	1251	*	5.18	5.75	3.35	2.4	0.00078	0.00638	3' UTR	6	35472696	35480647	7952	2	7287	uc021yyy.1	-70497	TULP1
chr12	92962342	92965993	3652	*	3653	*	6.66	7.2	5.03	2.17	0.000781	0.00638	Distal Intergenic	12	93096619	93102325	5707	1	338809	uc001tch.2	-130626	NA
chr7	77388386	77389338	953	*	954	*	4.11	4.69	2.17	2.52	0.000781	0.00638	Intron (uc010ldt.1/222194, intron 3 of 7)	7	77423045	77427747	4703	2	85025	uc003ugn.3	38409	TMEM60
chr4	15233130	15233845	716	*	717	*	3.74	4.36	1.32	3.04	0.000782	0.00638	Distal Intergenic	4	15341560	15447791	106232	1	114905	uc003gno.3	-107715	C1QTNF7
chr19	10209175	10210259	1085	*	1086	*	4.83	5.4	3.03	2.37	0.000783	0.00639	Intron (uc002mmx.2/83854, intron 1 of 5)	19	10203013	10213333	10321	2	83854	uc002mmx.2	3074	ANGPTL6
chr12	64232791	64233869	1079	*	1080	*	4.83	5.37	3.22	2.14	0.000784	0.00639	Distal Intergenic	12	64238541	64475692	237152	1	57522	uc001srt.3	-4672	SRGAP1
chr13	28399938	28401580	1643	*	1644	*	5.86	6.38	4.37	2.01	0.000784	0.00639	Distal Intergenic	13	28366780	28368089	1310	1	219409	uc001urr.1	33158	GSX1
chr17	21182908	21183856	949	*	950	*	5.53	6.07	3.89	2.18	0.000784	0.00639	Distal Intergenic	17	21187968	21218551	30584	1	5606	uc002gys.3	-4112	MAP2K3
chr15	42996528	42997156	629	*	630	*	3.27	3.93	0.42	3.51	0.000784	0.00639	Intron (uc010udj.2/57519, intron 26 of 32)	15	42976314	43013196	36883	1	57519	uc010bcw.3	20214	STARD9
chr16	3309654	3310184	531	*	532	*	3.92	4.55	1.5	3.05	0.000784	0.00639	Distal Intergenic	16	3292028	3306627	14600	2	4210	uc021tcb.1	-3027	MEFV
chr2	178280806	178281527	722	*	723	*	3.78	4.38	1.59	2.8	0.000786	0.0064	Intron (uc002ull.2/8540, intron 1 of 19)	2	178257769	178408564	150796	1	8540	uc010zfb.1	23037	AGPS
chr7	30210352	30212182	1831	*	1832	*	4.78	5.33	3.06	2.27	0.000786	0.0064	Distal Intergenic	7	30174552	30202381	27830	1	222166	uc003tar.1	35800	MTURN
chr1	28640537	28641840	1304	*	1305	*	5	5.53	3.44	2.09	0.000786	0.0064	Distal Intergenic	1	28655513	28661861	6349	1	54797	uc021okc.1	-13673	MED18
chrX	118200672	118201458	787	*	788	*	4.61	5.17	2.81	2.36	0.000787	0.0064	Distal Intergenic	23	118212598	118284542	71945	2	57481	uc004era.4	83084	KIAA1210
chr13	113294690	113296019	1330	*	1331	*	5.51	6.01	4.13	1.88	0.000787	0.0064	Distal Intergenic	13	113301358	113338811	37454	1	400165	uc001vsh.1	-5339	ATP11AUN
chr5	149015984	149017256	1273	*	1274	*	5.56	6.07	4.07	2	0.000788	0.00641	Distal Intergenic	5	148961135	149014527	53393	1	389337	uc003lra.1	54849	ARHGEF37
chr6	160141677	160142280	604	*	605	*	4.18	4.76	2.22	2.54	0.000789	0.00641	Distal Intergenic	6	160148030	160170453	22424	1	9589	uc003qsk.4	-5750	WTAP
chr11	102261322	102262282	961	*	962	*	4.79	5.33	3.12	2.21	0.000789	0.00641	Distal Intergenic	11	102218105	102249401	31297	1	329	uc010rur.3	43217	BIRC2
chr5	178266048	178266936	889	*	890	*	4.4	4.99	2.42	2.57	0.000789	0.00641	Distal Intergenic	5	178286954	178311424	24471	1	117608	uc003mjl.3	-20018	ZNF354B
chr20	39968252	39969603	1352	*	1353	*	6.15	6.64	4.81	1.83	0.00079	0.00641	Promoter	20	39969560	39989222	19663	1	64900	uc002xjx.3	0	LPIN3
chr1	52234282	52235136	855	*	856	*	3.91	4.51	1.74	2.77	0.00079	0.00642	Intron (uc001css.4/114883, intron 14 of 25)	1	52225296	52254891	29596	1	114883	uc001ctb.3	8986	OSBPL9
chr1	44843490	44844897	1408	*	1409	*	5.54	6.05	4.09	1.96	0.000791	0.00642	Distal Intergenic	1	44686742	44820939	134198	2	79033	uc010okw.2	-22551	ERI3
chr1	38484378	38485151	774	*	775	*	3.78	4.39	1.5	2.89	0.000791	0.00642	Exon (uc001ccn.4/51118, exon 5 of 8)	1	38478384	38490497	12114	1	51118	uc010oil.2	5994	UTP11
chr9	135897669	135898463	795	*	796	*	4.86	5.43	3.03	2.4	0.000792	0.00643	Distal Intergenic	9	135906062	135931148	25087	1	9328	uc010mzz.2	-7599	GTF3C5
chr17	72206469	72207131	663	*	664	*	4.75	5.28	3.14	2.14	0.000792	0.00643	Exon (uc002jkb.3/85001, exon 2 of 2)	17	72206135	72209460	3326	2	85001	uc002jkb.3	2329	MGC16275
chr3	170027252	170028639	1388	*	1389	*	5.67	6.2	4.12	2.08	0.000794	0.00643	Distal Intergenic	3	170009435	170023770	14336	1	5584	uc003fgt.2	17817	PRKCI
chr12	26587196	26587899	704	*	705	*	3.66	4.29	1.22	3.06	0.000794	0.00643	Intron (uc001rhg.3/3709, intron 48 of 56)	12	26540367	26647273	106907	2	3709	uc009zjg.1	59374	ITPR2
chr10	112071049	112071964	916	*	917	*	4.49	5.05	2.66	2.39	0.000794	0.00643	Distal Intergenic	10	112052798	112064707	11910	2	10285	uc001kzc.4	-6342	SMNDC1
chr9	5586471	5587463	993	*	994	*	3.82	4.43	1.5	2.93	0.000796	0.00644	Intron (uc003zjd.3/55848, intron 1 of 7)	9	5629119	5769454	140336	1	57589	uc003zjh.4	-41656	RIC1
chr13	27933211	27934160	950	*	951	*	4.7	5.25	3	2.25	0.000796	0.00644	Distal Intergenic	13	27998681	28009846	11166	1	2971	uc001ure.2	-64521	GTF3A
chr5	89735520	89736068	549	*	550	*	3.64	4.27	1.12	3.15	0.000796	0.00644	Distal Intergenic	5	89689529	89705603	16075	2	1070	uc003kjo.3	-29917	CETN3
chr2	46688023	46689388	1366	*	1367	*	6.29	6.85	4.51	2.33	0.000797	0.00644	Distal Intergenic	2	46706704	46711564	4861	1	388946	uc010yod.3	-17316	TMEM247
chr19	17496073	17497508	1436	*	1437	*	5.79	6.28	4.45	1.83	0.000797	0.00644	Distal Intergenic	19	17462264	17488137	25874	2	83483	uc002ngk.1	-7936	PLVAP
chr1	12678941	12680464	1524	*	1525	*	5.55	6.05	4.16	1.89	0.000797	0.00644	Distal Intergenic	1	12640131	12677820	37690	2	9249	uc001aud.4	-1121	DHRS3
chr1	20848778	20849283	506	*	507	*	4.24	4.83	2.22	2.61	0.000798	0.00645	Distal Intergenic	1	20825941	20834674	8734	2	79594	uc001bdi.4	-14104	MUL1
chr20	4936783	4937446	664	*	665	*	3.72	4.33	1.5	2.83	0.000801	0.00646	Intron (uc002wlg.1/9962, intron 2 of 16)	20	4833002	4982145	149144	2	9962	uc002wlg.1	44699	SLC23A2
chr19	9316131	9316591	461	*	462	*	3.17	3.86	-0.26	4.12	0.000801	0.00647	Distal Intergenic	19	9324526	9325547	1022	2	125958	uc002mla.2	8956	OR7D4
chr7	55482589	55483649	1061	*	1062	*	4.45	5.04	2.37	2.67	0.000802	0.00647	Intron (uc003tqp.3/55915, intron 6 of 8)	7	55433141	55501435	68295	1	55915	uc003tqp.3	49448	LANCL2
chr12	1899948	1901105	1158	*	1159	*	4.93	5.47	3.25	2.22	0.000802	0.00647	Distal Intergenic	12	1904834	1920889	16056	2	93589	uc021qsy.1	19784	CACNA2D4
chr7	106182815	106183564	750	*	751	*	4.46	5.04	2.59	2.45	0.000803	0.00647	Intron (uc003vds.3/uc003vds.3, intron 3 of 4)	7	106297211	106301634	4424	2	168455	uc003vdt.3	118070	CCDC71L
chr17	61190496	61191117	622	*	623	*	3.25	3.91	0.22	3.69	0.000803	0.00647	Intron (uc002jal.4/26115, intron 3 of 24)	17	61271352	61505067	233716	1	26115	uc010wpe.2	-80235	TANC2
chr16	48590802	48591364	563	*	564	*	3.53	4.15	1.12	3.04	0.000805	0.00648	Intron (uc002efp.3/9683, intron 2 of 6)	16	48572637	48644120	71484	2	9683	uc002efp.3	52756	N4BP1
chr4	84138545	84139382	838	*	839	*	3.71	4.32	1.5	2.82	0.000805	0.00648	Distal Intergenic	4	84184977	84200267	15291	2	27235	uc003hof.3	60885	COQ2
chr2	203438573	203439329	757	*	758	*	4.36	4.94	2.42	2.52	0.000806	0.00648	Distal Intergenic	2	203499901	203589955	90055	1	150864	uc010zhw.2	-60572	FAM117B
chr6	30070670	30071580	911	*	912	*	4.81	5.39	2.91	2.48	0.000806	0.00648	3' UTR	6	30070674	30080867	10194	2	11074	uc003npg.1	9287	TRIM31
chr1	179783917	179784584	668	*	669	*	5.21	5.79	3.22	2.57	0.000806	0.00648	3' UTR	1	179809102	179846941	37840	2	163590	uc001gnk.3	62357	TOR1AIP2
chr5	147201810	147203408	1599	*	1600	*	6.13	6.66	4.56	2.1	0.000807	0.00649	Distal Intergenic	5	147204143	147211260	7118	2	6690	uc003los.2	7852	SPINK1
chr2	60787745	60788672	928	*	929	*	4.62	5.18	2.84	2.34	0.000808	0.00649	Distal Intergenic	2	60769017	60780633	11617	2	53335	uc010fcg.3	-7112	BCL11A
chr2	100437156	100438092	937	*	938	*	4.25	4.85	2.12	2.73	0.000808	0.0065	Intron (uc002taf.3/3899, intron 7 of 23)	2	100199260	100721159	521900	2	3899	uc010fiq.1	283067	AFF3
chr10	33084381	33085108	728	*	729	*	3.53	4.18	0.87	3.3	0.000809	0.0065	Intron (uc001iwl.1/79741, intron 14 of 22)	10	33017815	33171792	153978	1	79741	uc001iwo.4	66566	CCDC7
chr1	20244415	20245305	891	*	892	*	4.35	4.92	2.5	2.42	0.000809	0.0065	Distal Intergenic	1	20246800	20250110	3311	2	30814	uc001bct.1	4805	PLA2G2E
chr15	80860947	80861536	590	*	591	*	4.1	4.72	1.81	2.91	0.00081	0.0065	Intron (uc002bfr.3/9915, intron 12 of 18)	15	80735305	80890277	154973	1	9915	uc002bfs.3	125642	ARNT2
chr1	19210436	19211068	633	*	634	*	3.9	4.52	1.59	2.93	0.00081	0.0065	Promoter	1	19209696	19209769	74	2	100616120	uc021ohm.2	-667	MIR4695
chr19	2069114	2070506	1393	*	1394	*	6.33	6.82	5.02	1.79	0.000812	0.00651	Distal Intergenic	19	2071035	2078718	7684	2	126308	uc002luu.3	8212	MOB3A
chr1	27370555	27371835	1281	*	1282	*	5.33	5.87	3.68	2.19	0.000813	0.00651	Intron (uc021ojq.1/uc021ojq.1, intron 1 of 1)	1	27331511	27339333	7823	2	115572	uc010ofj.2	-31222	TENT5B
chr22	30786928	30787623	696	*	697	*	3.76	4.37	1.5	2.86	0.000813	0.00652	Distal Intergenic	22	30774803	30783302	8500	2	200312	uc003ahp.3	-3626	RNF215
chr15	64182712	64183797	1086	*	1087	*	4.97	5.5	3.35	2.16	0.000814	0.00652	Distal Intergenic	15	64044714	64126147	81434	2	8925	uc010bgt.1	-56565	HERC1
chr6	7243315	7244569	1255	*	1256	*	5.24	5.78	3.61	2.17	0.000814	0.00652	Intron (uc021yky.1/6239, intron 10 of 11)	6	7182103	7252213	70111	1	6239	uc021yla.1	61212	RREB1
chr16	87883318	87884329	1012	*	1013	*	5.66	6.17	4.2	1.97	0.000814	0.00652	Intron (uc002fkm.3/8140, intron 2 of 9)	16	87863629	87903100	39472	2	8140	uc002fkm.3	18771	SLC7A5
chr1	111002345	111003316	972	*	973	*	4.52	5.08	2.74	2.34	0.000814	0.00652	Distal Intergenic	1	110993788	110999976	6189	1	84432	uc001dzs.3	8557	PROK1
chr5	130925150	130926019	870	*	871	*	4.27	4.87	2.12	2.75	0.000815	0.00652	Intron (uc003kvn.2/51735, intron 4 of 27)	5	130759614	130970929	211316	2	51735	uc003kvn.2	44910	RAPGEF6
chr1	38276360	38277161	802	*	803	*	3.52	4.16	0.88	3.29	0.000816	0.00652	3' UTR	1	38268614	38273865	5252	2	79693	uc001cca.1	-2495	YRDC
chr12	25393791	25394869	1079	*	1080	*	4.14	4.72	2.12	2.61	0.000817	0.00653	Intron (uc001rgp.1/3845, intron 2 of 5)	12	25358180	25403854	45675	2	3845	uc001rgp.1	8985	KRAS
chr14	24028575	24029298	724	*	725	*	3.72	4.32	1.5	2.82	0.000818	0.00654	3' UTR	14	24025198	24028790	3593	1	79178	uc031qnx.1	3377	THTPA
chr8	52762643	52763659	1017	*	1018	*	4.22	4.8	2.22	2.58	0.000818	0.00654	Intron (uc003xqx.4/115294, intron 2 of 5)	8	52746071	52773806	27736	2	115294	uc011ldo.1	10147	PCMTD1
chr12	77014990	77015932	943	*	944	*	4.28	4.87	2.32	2.54	0.000819	0.00654	Distal Intergenic	12	76745578	76953589	208012	2	114882	uc001syg.1	-61401	OSBPL8
chr6	112349818	112351320	1503	*	1504	*	5.12	5.64	3.59	2.06	0.00082	0.00654	Distal Intergenic	6	112375278	112390887	15610	1	8838	uc003pvm.3	-23958	CCN6
chr4	12043387	12044103	717	*	718	*	3.17	3.85	-0.26	4.11	0.00082	0.00654	Distal Intergenic	4	11399988	11430537	30550	2	9957	uc003gmq.3	-612850	HS3ST1
chr11	47985455	47986039	585	*	586	*	3.69	4.31	1.32	2.99	0.000821	0.00655	Distal Intergenic	11	48002110	48154266	152157	1	5795	uc001ngo.4	-16071	PTPRJ
chr13	43659473	43660233	761	*	762	*	3.25	3.91	0.22	3.69	0.000821	0.00655	Exon (uc001uyy.3/29103, exon 5 of 6)	13	43597362	43683306	85945	1	29103	uc001uyy.3	62111	DNAJC15
chr11	250415	251292	878	*	879	*	4.88	5.47	2.84	2.62	0.000821	0.00655	Exon (uc010qvr.1/5719, exon 9 of 13)	11	224078	236931	12854	2	23410	uc009ybt.1	-13484	SIRT3
chr12	117804648	117805492	845	*	846	*	3.41	4.09	0.22	3.86	0.000821	0.00655	Distal Intergenic	12	117645947	117799607	153661	2	4842	uc001twn.2	-5041	NOS1
chr12	76430490	76431519	1030	*	1031	*	5.6	6.15	3.91	2.24	0.000822	0.00655	Distal Intergenic	12	76419227	76425556	6330	2	22822	uc001sxu.3	-4934	PHLDA1
chr2	85091909	85092756	848	*	849	*	3.84	4.44	1.66	2.78	0.000822	0.00655	Intron (uc002sou.5/129293, intron 2 of 5)	2	85048791	85108369	59579	2	129293	uc002sou.5	15613	TRABD2A
chr22	27231887	27232451	565	*	566	*	3.15	3.83	-0.26	4.09	0.000822	0.00655	Distal Intergenic	22	27053446	27072440	18995	1	440823	uc003add.2	178441	MIAT
chr1	29360270	29361012	743	*	744	*	3.77	4.38	1.5	2.88	0.000822	0.00655	Intron (uc001brg.2/2035, intron 10 of 20)	1	29313960	29446558	132599	1	2035	uc009vtm.2	46310	EPB41
chr21	43677844	43679693	1850	*	1851	*	6.39	6.92	4.84	2.08	0.000823	0.00655	Intron (uc002zam.3/9619, intron 4 of 16)	21	43705990	43715445	9456	1	9619	uc010gpb.2	-26297	ABCG1
chr2	45208575	45209389	815	*	816	*	4.57	5.13	2.77	2.36	0.000824	0.00655	Distal Intergenic	2	45232324	45236542	4219	2	10736	uc002ruo.3	27153	SIX2
chr11	107787145	107787929	785	*	786	*	4.61	5.16	2.84	2.32	0.000825	0.00655	Distal Intergenic	11	107799277	107834208	34932	1	54734	uc001pjt.3	-11348	RAB39A
chr11	44637866	44639563	1698	*	1699	*	5.97	6.47	4.53	1.94	0.000825	0.00655	Intron (uc001myc.3/3732, intron 7 of 9)	11	44587141	44641315	54175	1	3732	uc001myd.3	50725	CD82
chr5	90227701	90228406	706	*	707	*	3.68	4.29	1.42	2.88	0.000825	0.00655	Intron (uc003kjt.4/84059, intron 83 of 89)	5	90195079	90460033	264955	1	84059	uc003kjx.3	32622	ADGRV1
chr12	14426390	14427242	853	*	854	*	3.97	4.58	1.74	2.84	0.000826	0.00655	Distal Intergenic	12	14518611	14614067	95457	1	55729	uc010shs.1	-91369	ATF7IP
chr5	14648186	14649404	1219	*	1220	*	4.83	5.39	3.03	2.36	0.000826	0.00655	Distal Intergenic	5	14664783	14699842	35060	1	90268	uc003jfk.3	-15379	OTULIN
chr22	25858322	25858936	615	*	616	*	5.14	5.68	3.5	2.18	0.000826	0.00655	Intron (uc003abv.3/1416, intron 3 of 5)	22	25851679	25907585	55907	1	1416	uc003abv.3	6643	CRYBB2P1
chr9	128320624	128321301	678	*	679	*	3.95	4.55	1.74	2.81	0.000826	0.00655	Intron (uc010mwz.3/79109, intron 3 of 8)	9	128199673	128357925	158253	2	79109	uc010mwz.3	36624	MAPKAP1
chr2	173891909	173892993	1085	*	1086	*	4.76	5.31	3.06	2.25	0.000828	0.00656	Exon (uc002uhv.4/11069, exon 25 of 31)	2	173940565	174077527	136963	1	51776	uc002uhx.3	-47572	MAP3K20
chr7	22616363	22618495	2133	*	2134	*	5.05	5.62	3.17	2.45	0.000828	0.00657	Distal Intergenic	7	22602956	22613617	10662	1	100506178	uc003svi.2	13407	STEAP1B-AS1
chr3	47879033	47879586	554	*	555	*	3.81	4.42	1.59	2.83	0.000828	0.00657	Intron (uc003crs.2/22907, intron 7 of 8)	3	47891045	47891119	75	1	100302232	uc021wxj.1	-11459	MIR1226
chr20	38970031	38970852	822	*	823	*	4.19	4.78	2.17	2.61	0.00083	0.00658	Distal Intergenic	20	39314517	39317876	3360	2	9935	uc002xji.3	347024	MAFB
chr22	42337000	42337911	912	*	913	*	4.55	5.13	2.63	2.5	0.000831	0.00658	Promoter	22	42334741	42336223	1483	2	79019	uc010gyq.3	-777	CENPM
chr2	220394476	220395443	968	*	969	*	5.34	5.89	3.61	2.28	0.000831	0.00658	Intron (uc010fwi.2/55515, intron 1 of 4)	2	220403669	220407819	4151	2	79586	uc010zlh.2	12376	CHPF
chr12	24931472	24932472	1001	*	1002	*	4.49	5.05	2.7	2.35	0.000831	0.00658	Distal Intergenic	12	24962958	25055322	92365	2	586	uc001rgc.3	122850	BCAT1
chr1	33417978	33418756	779	*	780	*	4.26	4.86	2.12	2.75	0.000832	0.00658	Intron (uc001bwm.4/127544, intron 1 of 8)	1	33402050	33430286	28237	2	127544	uc001bwm.4	11530	RNF19B
chr2	239171945	239172860	916	*	917	*	4.94	5.49	3.2	2.29	0.000832	0.00658	Intron (uc002vyc.3/8864, intron 9 of 22)	2	239170370	239186596	16227	2	8864	uc010fyx.1	13736	PER2
chr7	141454724	141455273	550	*	551	*	3.36	4.01	0.59	3.42	0.000832	0.00658	Distal Intergenic	7	141463897	141464997	1101	1	50831	uc003vwp.1	-8624	TAS2R3
chr8	41287374	41288054	681	*	682	*	3.95	4.56	1.74	2.82	0.000834	0.00659	Distal Intergenic	8	41348081	41368499	20419	1	51125	uc003xnu.3	-60027	GOLGA7
chr21	26793963	26794496	534	*	535	*	3.15	3.83	-0.26	4.1	0.000835	0.00659	Intron (uc002ylk.3/54072, intron 3 of 4)	21	26758133	26804013	45881	2	54072	uc002ylk.3	9517	LINC00158
chr5	118770862	118771562	701	*	702	*	4.04	4.62	2.06	2.56	0.000836	0.0066	Distal Intergenic	5	118788138	118878030	89893	1	3295	uc003ksj.3	-16576	HSD17B4
chr3	134319569	134320218	650	*	651	*	3.71	4.33	1.32	3.01	0.000836	0.0066	3' UTR	3	134324783	134339699	14917	2	339855	uc003eqr.1	19481	KY
chr2	216795524	216796452	929	*	930	*	4.04	4.63	2	2.63	0.000836	0.0066	Distal Intergenic	2	216807314	216878346	71033	2	55686	uc002vfo.3	81894	MREG
chr12	69548079	69549072	994	*	995	*	3.94	4.53	1.81	2.73	0.000836	0.0066	Distal Intergenic	12	69633317	69668138	34822	1	11052	uc001sut.4	-84245	CPSF6
chr10	134870332	134872274	1943	*	1944	*	6.81	7.34	5.26	2.08	0.000837	0.0066	Distal Intergenic	10	134884433	134945179	60747	1	84435	uc001llw.3	-12159	ADGRA1
chr4	148787585	148789195	1611	*	1612	*	5.32	5.87	3.61	2.26	0.000837	0.0066	Exon (uc003ilf.3/79658, exon 7 of 23)	4	148802989	148993927	190939	1	79658	uc003ilg.3	-13794	ARHGAP10
chr8	102135306	102136070	765	*	766	*	4.33	4.89	2.55	2.34	0.000838	0.00661	Distal Intergenic	8	102064282	102088479	24198	1	441374	uc022azj.1	71024	FLJ42969
chr17	41323736	41324585	850	*	851	*	3.69	4.32	1.22	3.1	0.000839	0.00661	Promoter	17	41323246	41363707	40462	1	4077	uc010whw.2	490	NBR1
chr3	138610014	138610650	637	*	638	*	3.61	4.24	1.12	3.13	0.000841	0.00663	Distal Intergenic	3	138663066	138665982	2917	2	668	uc003esw.3	55332	FOXL2
chr1	207672569	207673301	733	*	734	*	3.71	4.31	1.5	2.81	0.000841	0.00663	Intron (uc010psg.1/1378, intron 1 of 2)	1	207669473	207815110	145638	1	1378	uc021pij.1	3096	CR1
chr8	134148349	134148695	347	*	348	*	3.34	4	0.22	3.78	0.000842	0.00663	Distal Intergenic	8	134060824	134115310	54487	2	6503	uc010mea.2	-33039	SLA
chr12	50037256	50039948	2693	*	2694	*	6.6	7.1	5.2	1.9	0.000842	0.00663	3' UTR	12	50031724	50046025	14302	2	91010	uc001rut.1	6077	FMNL3
chr2	152293893	152294507	615	*	616	*	4.1	4.7	1.94	2.76	0.000843	0.00663	Intron (uc010fnv.2/55183, intron 12 of 20)	2	152319398	152364527	45130	1	55183	uc002txp.3	-24891	RIF1
chr15	78259021	78259693	673	*	674	*	3.26	3.93	0.22	3.7	0.000844	0.00664	Distal Intergenic	15	78285575	78286567	993	2	91450	uc010umr.3	26874	LOC91450
chr1	11779471	11780764	1294	*	1295	*	5.64	6.14	4.24	1.9	0.000845	0.00665	3' UTR	1	11796142	11810828	14687	1	57085	uc001ast.3	-15378	AGTRAP
chr3	45979942	45981338	1397	*	1398	*	5.83	6.34	4.37	1.97	0.000846	0.00665	Intron (uc003cpb.5/79443, intron 14 of 17)	3	45984973	45989845	4873	1	10663	uc003cpc.1	-3635	CXCR6
